Date,Event_Name,Impact_Score
2000-08-12,Introducción del euro (lanzamiento y entrada),3
2000-08-13,Expansión internacional BBVA en América Latina,2
2000-08-13,Burbuja punto.com,2
2000-08-13,Introducción del euro (lanzamiento y entrada),3
2000-08-14,Introducción del euro (lanzamiento y entrada),3
2000-08-14,Expansión internacional BBVA en América Latina,2
2000-08-14,Burbuja punto.com,2
2000-08-15,Introducción del euro (lanzamiento y entrada),3
2000-08-15,Expansión internacional BBVA en América Latina,2
2000-08-15,Burbuja punto.com,2
2000-08-16,Introducción del euro (lanzamiento y entrada),3
2000-08-16,Expansión internacional BBVA en América Latina,2
2000-08-16,Burbuja punto.com,2
2000-08-17,Expansión internacional BBVA en América Latina,2
2000-08-17,Burbuja punto.com,2
2000-08-17,Introducción del euro (lanzamiento y entrada),3
2000-08-18,Introducción del euro (lanzamiento y entrada),3
2000-08-18,Burbuja punto.com,2
2000-08-18,Expansión internacional BBVA en América Latina,2
2000-08-19,Introducción del euro (lanzamiento y entrada),3
2000-08-19,Expansión internacional BBVA en América Latina,2
2000-08-19,Burbuja punto.com,2
2000-08-20,Expansión internacional BBVA en América Latina,2
2000-08-20,Burbuja punto.com,2
2000-08-20,Introducción del euro (lanzamiento y entrada),3
2000-08-21,Burbuja punto.com,2
2000-08-21,Introducción del euro (lanzamiento y entrada),3
2000-08-21,Expansión internacional BBVA en América Latina,2
2000-08-22,Introducción del euro (lanzamiento y entrada),3
2000-08-22,Burbuja punto.com,2
2000-08-22,Expansión internacional BBVA en América Latina,2
2000-08-23,Introducción del euro (lanzamiento y entrada),3
2000-08-23,Burbuja punto.com,2
2000-08-23,Expansión internacional BBVA en América Latina,2
2000-08-24,Burbuja punto.com,2
2000-08-24,Introducción del euro (lanzamiento y entrada),3
2000-08-24,Expansión internacional BBVA en América Latina,2
2000-08-25,Expansión internacional BBVA en América Latina,2
2000-08-25,Burbuja punto.com,2
2000-08-25,Introducción del euro (lanzamiento y entrada),3
2000-08-26,Burbuja punto.com,2
2000-08-26,Expansión internacional BBVA en América Latina,2
2000-08-26,Introducción del euro (lanzamiento y entrada),3
2000-08-27,Expansión internacional BBVA en América Latina,2
2000-08-27,Burbuja punto.com,2
2000-08-27,Introducción del euro (lanzamiento y entrada),3
2000-08-28,Introducción del euro (lanzamiento y entrada),3
2000-08-28,Expansión internacional BBVA en América Latina,2
2000-08-28,Burbuja punto.com,2
2000-08-29,Expansión internacional BBVA en América Latina,2
2000-08-29,Introducción del euro (lanzamiento y entrada),3
2000-08-29,Burbuja punto.com,2
2000-08-30,Introducción del euro (lanzamiento y entrada),3
2000-08-30,Burbuja punto.com,2
2000-08-30,Expansión internacional BBVA en América Latina,2
2000-08-31,Burbuja punto.com,2
2000-08-31,Expansión internacional BBVA en América Latina,2
2000-08-31,Introducción del euro (lanzamiento y entrada),3
2000-09-01,Burbuja punto.com,2
2000-09-01,Expansión internacional BBVA en América Latina,2
2000-09-01,Introducción del euro (lanzamiento y entrada),3
2000-09-02,Introducción del euro (lanzamiento y entrada),3
2000-09-02,Burbuja punto.com,2
2000-09-02,Expansión internacional BBVA en América Latina,2
2000-09-03,Burbuja punto.com,2
2000-09-03,Expansión internacional BBVA en América Latina,2
2000-09-03,Introducción del euro (lanzamiento y entrada),3
2000-09-04,Burbuja punto.com,2
2000-09-04,Introducción del euro (lanzamiento y entrada),3
2000-09-04,Expansión internacional BBVA en América Latina,2
2000-09-05,Introducción del euro (lanzamiento y entrada),3
2000-09-05,Expansión internacional BBVA en América Latina,2
2000-09-05,Burbuja punto.com,2
2000-09-06,Expansión internacional BBVA en América Latina,2
2000-09-06,Burbuja punto.com,2
2000-09-06,Introducción del euro (lanzamiento y entrada),3
2000-09-07,Expansión internacional BBVA en América Latina,2
2000-09-07,Introducción del euro (lanzamiento y entrada),3
2000-09-07,Burbuja punto.com,2
2000-09-08,Introducción del euro (lanzamiento y entrada),3
2000-09-08,Expansión internacional BBVA en América Latina,2
2000-09-08,Burbuja punto.com,2
2000-09-09,Burbuja punto.com,2
2000-09-09,Introducción del euro (lanzamiento y entrada),3
2000-09-09,Expansión internacional BBVA en América Latina,2
2000-09-10,Burbuja punto.com,2
2000-09-10,Introducción del euro (lanzamiento y entrada),3
2000-09-10,Expansión internacional BBVA en América Latina,2
2000-09-11,Introducción del euro (lanzamiento y entrada),3
2000-09-11,Burbuja punto.com,2
2000-09-11,Expansión internacional BBVA en América Latina,2
2000-09-12,Burbuja punto.com,2
2000-09-12,Expansión internacional BBVA en América Latina,2
2000-09-12,Introducción del euro (lanzamiento y entrada),3
2000-09-13,Introducción del euro (lanzamiento y entrada),3
2000-09-13,Burbuja punto.com,2
2000-09-13,Expansión internacional BBVA en América Latina,2
2000-09-14,Introducción del euro (lanzamiento y entrada),3
2000-09-14,Burbuja punto.com,2
2000-09-14,Expansión internacional BBVA en América Latina,2
2000-09-15,Burbuja punto.com,2
2000-09-15,Introducción del euro (lanzamiento y entrada),3
2000-09-15,Expansión internacional BBVA en América Latina,2
2000-09-16,Burbuja punto.com,2
2000-09-16,Introducción del euro (lanzamiento y entrada),3
2000-09-16,Expansión internacional BBVA en América Latina,2
2000-09-17,Expansión internacional BBVA en América Latina,2
2000-09-17,Introducción del euro (lanzamiento y entrada),3
2000-09-17,Burbuja punto.com,2
2000-09-18,Expansión internacional BBVA en América Latina,2
2000-09-18,Introducción del euro (lanzamiento y entrada),3
2000-09-18,Burbuja punto.com,2
2000-09-19,Expansión internacional BBVA en América Latina,2
2000-09-19,Introducción del euro (lanzamiento y entrada),3
2000-09-19,Burbuja punto.com,2
2000-09-20,Burbuja punto.com,2
2000-09-20,Expansión internacional BBVA en América Latina,2
2000-09-20,Introducción del euro (lanzamiento y entrada),3
2000-09-21,Burbuja punto.com,2
2000-09-21,Expansión internacional BBVA en América Latina,2
2000-09-21,Introducción del euro (lanzamiento y entrada),3
2000-09-22,Expansión internacional BBVA en América Latina,2
2000-09-22,Introducción del euro (lanzamiento y entrada),3
2000-09-22,Burbuja punto.com,2
2000-09-23,Burbuja punto.com,2
2000-09-23,Expansión internacional BBVA en América Latina,2
2000-09-23,Introducción del euro (lanzamiento y entrada),3
2000-09-24,Burbuja punto.com,2
2000-09-24,Introducción del euro (lanzamiento y entrada),3
2000-09-24,Expansión internacional BBVA en América Latina,2
2000-09-25,Expansión internacional BBVA en América Latina,2
2000-09-25,Introducción del euro (lanzamiento y entrada),3
2000-09-25,Burbuja punto.com,2
2000-09-26,Expansión internacional BBVA en América Latina,2
2000-09-26,Introducción del euro (lanzamiento y entrada),3
2000-09-26,Burbuja punto.com,2
2000-09-27,Burbuja punto.com,2
2000-09-27,Expansión internacional BBVA en América Latina,2
2000-09-27,Introducción del euro (lanzamiento y entrada),3
2000-09-28,Burbuja punto.com,2
2000-09-28,Expansión internacional BBVA en América Latina,2
2000-09-28,Introducción del euro (lanzamiento y entrada),3
2000-09-29,Introducción del euro (lanzamiento y entrada),3
2000-09-29,Expansión internacional BBVA en América Latina,2
2000-09-29,Burbuja punto.com,2
2000-09-30,Burbuja punto.com,2
2000-09-30,Expansión internacional BBVA en América Latina,2
2000-09-30,Introducción del euro (lanzamiento y entrada),3
2000-10-01,Burbuja punto.com,2
2000-10-01,Expansión internacional BBVA en América Latina,2
2000-10-01,Introducción del euro (lanzamiento y entrada),3
2000-10-02,Burbuja punto.com,2
2000-10-02,Introducción del euro (lanzamiento y entrada),3
2000-10-02,Expansión internacional BBVA en América Latina,2
2000-10-03,Introducción del euro (lanzamiento y entrada),3
2000-10-03,Burbuja punto.com,2
2000-10-03,Expansión internacional BBVA en América Latina,2
2000-10-04,Expansión internacional BBVA en América Latina,2
2000-10-04,Introducción del euro (lanzamiento y entrada),3
2000-10-04,Burbuja punto.com,2
2000-10-05,Expansión internacional BBVA en América Latina,2
2000-10-05,Introducción del euro (lanzamiento y entrada),3
2000-10-05,Burbuja punto.com,2
2000-10-06,Introducción del euro (lanzamiento y entrada),3
2000-10-06,Burbuja punto.com,2
2000-10-06,Expansión internacional BBVA en América Latina,2
2000-10-07,Introducción del euro (lanzamiento y entrada),3
2000-10-07,Expansión internacional BBVA en América Latina,2
2000-10-07,Burbuja punto.com,2
2000-10-08,Burbuja punto.com,2
2000-10-08,Introducción del euro (lanzamiento y entrada),3
2000-10-08,Expansión internacional BBVA en América Latina,2
2000-10-09,Expansión internacional BBVA en América Latina,2
2000-10-09,Introducción del euro (lanzamiento y entrada),3
2000-10-09,Burbuja punto.com,2
2000-10-10,Expansión internacional BBVA en América Latina,2
2000-10-10,Introducción del euro (lanzamiento y entrada),3
2000-10-10,Burbuja punto.com,2
2000-10-11,Expansión internacional BBVA en América Latina,2
2000-10-11,Introducción del euro (lanzamiento y entrada),3
2000-10-11,Burbuja punto.com,2
2000-10-12,Burbuja punto.com,2
2000-10-12,Expansión internacional BBVA en América Latina,2
2000-10-12,Introducción del euro (lanzamiento y entrada),3
2000-10-13,Expansión internacional BBVA en América Latina,2
2000-10-13,Burbuja punto.com,2
2000-10-13,Introducción del euro (lanzamiento y entrada),3
2000-10-14,Burbuja punto.com,2
2000-10-14,Introducción del euro (lanzamiento y entrada),3
2000-10-14,Expansión internacional BBVA en América Latina,2
2000-10-15,Burbuja punto.com,2
2000-10-15,Introducción del euro (lanzamiento y entrada),3
2000-10-15,Expansión internacional BBVA en América Latina,2
2000-10-16,Expansión internacional BBVA en América Latina,2
2000-10-16,Burbuja punto.com,2
2000-10-16,Introducción del euro (lanzamiento y entrada),3
2000-10-17,Burbuja punto.com,2
2000-10-17,Expansión internacional BBVA en América Latina,2
2000-10-17,Introducción del euro (lanzamiento y entrada),3
2000-10-18,Expansión internacional BBVA en América Latina,2
2000-10-18,Burbuja punto.com,2
2000-10-18,Introducción del euro (lanzamiento y entrada),3
2000-10-19,Expansión internacional BBVA en América Latina,2
2000-10-19,Introducción del euro (lanzamiento y entrada),3
2000-10-19,Burbuja punto.com,2
2000-10-20,Burbuja punto.com,2
2000-10-20,Expansión internacional BBVA en América Latina,2
2000-10-20,Introducción del euro (lanzamiento y entrada),3
2000-10-21,Introducción del euro (lanzamiento y entrada),3
2000-10-21,Expansión internacional BBVA en América Latina,2
2000-10-21,Burbuja punto.com,2
2000-10-22,Burbuja punto.com,2
2000-10-22,Expansión internacional BBVA en América Latina,2
2000-10-22,Introducción del euro (lanzamiento y entrada),3
2000-10-23,Introducción del euro (lanzamiento y entrada),3
2000-10-23,Burbuja punto.com,2
2000-10-23,Expansión internacional BBVA en América Latina,2
2000-10-24,Introducción del euro (lanzamiento y entrada),3
2000-10-24,Expansión internacional BBVA en América Latina,2
2000-10-24,Burbuja punto.com,2
2000-10-25,Introducción del euro (lanzamiento y entrada),3
2000-10-25,Burbuja punto.com,2
2000-10-25,Expansión internacional BBVA en América Latina,2
2000-10-26,Introducción del euro (lanzamiento y entrada),3
2000-10-26,Burbuja punto.com,2
2000-10-26,Expansión internacional BBVA en América Latina,2
2000-10-27,Burbuja punto.com,2
2000-10-27,Introducción del euro (lanzamiento y entrada),3
2000-10-27,Expansión internacional BBVA en América Latina,2
2000-10-28,Expansión internacional BBVA en América Latina,2
2000-10-28,Burbuja punto.com,2
2000-10-28,Introducción del euro (lanzamiento y entrada),3
2000-10-29,Introducción del euro (lanzamiento y entrada),3
2000-10-29,Burbuja punto.com,2
2000-10-29,Expansión internacional BBVA en América Latina,2
2000-10-30,Expansión internacional BBVA en América Latina,2
2000-10-30,Introducción del euro (lanzamiento y entrada),3
2000-10-30,Burbuja punto.com,2
2000-10-31,Introducción del euro (lanzamiento y entrada),3
2000-10-31,Expansión internacional BBVA en América Latina,2
2000-10-31,Burbuja punto.com,2
2000-11-01,Expansión internacional BBVA en América Latina,2
2000-11-01,Burbuja punto.com,2
2000-11-01,Introducción del euro (lanzamiento y entrada),3
2000-11-02,Introducción del euro (lanzamiento y entrada),3
2000-11-02,Expansión internacional BBVA en América Latina,2
2000-11-02,Burbuja punto.com,2
2000-11-03,Expansión internacional BBVA en América Latina,2
2000-11-03,Introducción del euro (lanzamiento y entrada),3
2000-11-03,Burbuja punto.com,2
2000-11-04,Expansión internacional BBVA en América Latina,2
2000-11-04,Introducción del euro (lanzamiento y entrada),3
2000-11-04,Burbuja punto.com,2
2000-11-05,Burbuja punto.com,2
2000-11-05,Expansión internacional BBVA en América Latina,2
2000-11-05,Introducción del euro (lanzamiento y entrada),3
2000-11-06,Burbuja punto.com,2
2000-11-06,Expansión internacional BBVA en América Latina,2
2000-11-06,Introducción del euro (lanzamiento y entrada),3
2000-11-07,Burbuja punto.com,2
2000-11-07,Introducción del euro (lanzamiento y entrada),3
2000-11-07,Expansión internacional BBVA en América Latina,2
2000-11-08,Burbuja punto.com,2
2000-11-08,Introducción del euro (lanzamiento y entrada),3
2000-11-08,Expansión internacional BBVA en América Latina,2
2000-11-09,Expansión internacional BBVA en América Latina,2
2000-11-09,Burbuja punto.com,2
2000-11-09,Introducción del euro (lanzamiento y entrada),3
2000-11-10,Expansión internacional BBVA en América Latina,2
2000-11-10,Introducción del euro (lanzamiento y entrada),3
2000-11-10,Burbuja punto.com,2
2000-11-11,Introducción del euro (lanzamiento y entrada),3
2000-11-11,Expansión internacional BBVA en América Latina,2
2000-11-11,Burbuja punto.com,2
2000-11-12,Burbuja punto.com,2
2000-11-12,Introducción del euro (lanzamiento y entrada),3
2000-11-12,Expansión internacional BBVA en América Latina,2
2000-11-13,Burbuja punto.com,2
2000-11-13,Introducción del euro (lanzamiento y entrada),3
2000-11-13,Expansión internacional BBVA en América Latina,2
2000-11-14,Expansión internacional BBVA en América Latina,2
2000-11-14,Burbuja punto.com,2
2000-11-14,Introducción del euro (lanzamiento y entrada),3
2000-11-15,Expansión internacional BBVA en América Latina,2
2000-11-15,Introducción del euro (lanzamiento y entrada),3
2000-11-15,Burbuja punto.com,2
2000-11-16,Expansión internacional BBVA en América Latina,2
2000-11-16,Burbuja punto.com,2
2000-11-16,Introducción del euro (lanzamiento y entrada),3
2000-11-17,Burbuja punto.com,2
2000-11-17,Introducción del euro (lanzamiento y entrada),3
2000-11-17,Expansión internacional BBVA en América Latina,2
2000-11-18,Burbuja punto.com,2
2000-11-18,Introducción del euro (lanzamiento y entrada),3
2000-11-18,Expansión internacional BBVA en América Latina,2
2000-11-19,Introducción del euro (lanzamiento y entrada),3
2000-11-19,Burbuja punto.com,2
2000-11-19,Expansión internacional BBVA en América Latina,2
2000-11-20,Burbuja punto.com,2
2000-11-20,Introducción del euro (lanzamiento y entrada),3
2000-11-20,Expansión internacional BBVA en América Latina,2
2000-11-21,Introducción del euro (lanzamiento y entrada),3
2000-11-21,Burbuja punto.com,2
